pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-20 08:00:00,4-38-41-42,23.83133125305176,26.19131088256836,30.11625862121582,1045.98583984375,957.1503295898438,1179.71533203125,29.524999618530273,65.0999984741211,29.83331871032715,61.46999740600586,-2.359979629516598,88.83551025390625
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-20 17:00:00,4-38-41-42,29.06397247314453,24.41915512084961,29.22593307495117,1011.5167846679688,865.7676391601562,1014.2717895507812,20.275001525878906,47.70000076293945,20.895858764648438,43.40999984741211,4.644817352294922,145.7491455078125
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-22 07:00:00,4-38-41-42,6.125870227813721,6.935941696166992,8.889375686645508,50.52472305297852,63.22056579589844,85.74335479736328,6.0,13.0,6.041522979736328,12.399999618530273,-0.8100714683532715,-12.695842742919915
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-22 09:00:00,4-38-41-42,9.897387504577637,8.942523956298828,9.564722061157228,128.76756286621094,128.0147247314453,133.75270080566406,10.5,28.200000762939453,11.669190406799316,23.87999725341797,0.9548635482788086,0.752838134765625
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-27 19:00:00,4-38-41-42,13.177992820739746,16.81304168701172,18.255037307739254,544.1009521484375,564.6928100585938,625.98388671875,41.599998474121094,66.80000305175781,25.18461799621582,49.339996337890625,-3.6350488662719727,-20.59185791015625
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-29 06:00:00,4-38-41-42,11.377154350280762,12.055988311767578,16.203529357910156,346.5572814941406,341.9508056640625,415.7452697753906,30.424999237060547,45.79999923706055,17.865942001342773,32.56999588012695,-0.6788339614868164,4.606475830078125
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-30 07:00:00,4-38-41-42,10.545557022094728,10.610154151916504,11.91911506652832,156.919189453125,233.328369140625,240.432373046875,32.275001525878906,46.20000076293945,18.766643524169922,33.27000045776367,-0.06459712982177557,-76.4091796875
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-01-30 09:00:00,4-38-41-42,14.39917278289795,12.767122268676758,15.299999237060549,360.4371032714844,324.3956604003906,363.2702331542969,31.299999237060547,45.400001525878906,18.249656677246094,32.79999542236328,1.6320505142211914,36.04144287109375
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-02-01 12:00:00,4-38-41-42,11.77083969116211,11.177953720092772,12.516763687133787,234.5970001220703,226.6342620849609,285.5576477050781,21.799999237060547,31.399999618530273,12.880217552185059,23.959999084472656,0.5928859710693377,7.962738037109403
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-02-03 14:00:00,4-38-41-42,8.294135093688965,8.288554191589355,10.829827308654783,115.53395080566406,114.3867416381836,169.5663299560547,12.350000381469727,19.399999618530273,7.380548477172852,14.11999797821045,0.005580902099609375,1.1472091674804688
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-02-05 17:00:00,4-38-41-42,9.73214340209961,7.808310031890869,10.3086519241333,144.0625,105.0304718017578,162.9185333251953,11.975000381469727,16.799999237060547,6.958582401275635,12.269998550415039,1.9238333702087402,39.0320281982422
